...1,INCIDENT_ID,INCIDENT_NUMBER,INCIDENT_NAME,INCTYP_ABBREVIATION,FINAL_ACRES,CAUSE,COMPLEX,DISCOVERY_DATE,DISCOVERY_DOY,EXPECTED_CONTAINMENT_DATE,FATALITIES,FUEL_MODEL,INCIDENT_DESCRIPTION,INC_IDENTIFIER,INJURIES_TOTAL,LL_CONFIDENCE,LL_UPDATE,LOCAL_TIMEZONE,POO_CITY,POO_COUNTY,POO_LATITUDE,POO_LONGITUDE,POO_SHORT_LOCATION_DESC,POO_STATE,PROJECTED_FINAL_IM_COST,START_YEAR,SUPPRESSION_METHOD,STR_DAMAGED_TOTAL,STR_DAMAGED_COMM_TOTAL,STR_DAMAGED_RES_TOTAL,STR_DESTROYED_TOTAL,STR_DESTROYED_COMM_TOTAL,STR_DESTROYED_RES_TOTAL,FATALITIES_RESPONDER,FATALITIES_PUBLIC,FINAL_REPORT_DATE,INCIDENT_ID_OLD,INC_MGMT_NUM_SITREPS,PEAK_EVACUATIONS,STR_THREATENED_MAX,STR_THREATENED_COMM_MAX,STR_THREATENED_RES_MAX,TOTAL_AERIAL_SUM,TOTAL_PERSONNEL_SUM,WF_PEAK_AERIAL,WF_PEAK_AERIAL_DATE,WF_PEAK_AERIAL_DOY,WF_PEAK_PERSONNEL,WF_PEAK_PERSONNEL_DATE,WF_PEAK_PERSONNEL_DOY,WF_CESSATION_DATE,WF_CESSATION_DOY,WF_MAX_FSR,WF_MAX_GROWTH_DATE,WF_MAX_GROWTH_DOY,WF_GROWTH_DURATION,SUP_SERIES,SUP_METHOD_INITIAL,SUP_METHOD_FINAL,SUP_PERCENT_FS,FOD_ID_LIST,FOD_FIRE_NUM,MTBS_FIRE_LIST,FOD_DISCOVERY_DOY,FOD_CONTAIN_DOY,FOD_CAUSE,FOD_FINAL_ACRES,FOD_FIRE_LIST,FOD_COORD_LIST,FOD_CAUSE_NUM,FOD_COORD_NUM,MTBS_FIRE_NUM,LRGST_FOD_ID,LRGST_FOD_LATITUDE,LRGST_FOD_LONGITUDE,LRGST_MTBS_FIRE_INFO,LRGST_FOD_COORDS
23808,2014_402977_SAN DIEGO COMPLEX,010242,San Diego Complex,WF,2436,U,TRUE,2014-05-14T14:15:00Z,134,NA,0,Chaparral (6 feet),Wildland Fire,402977,0,NA,NA,NA,San Marcos,NA,33.1171667,-117.158,Northern San Diego County,CA,11519214,2014,FS,42,0,5,43,1,36,NA,NA,2014-05-23T08:00:00Z,2014_010242_SAN DIEGO COMPLEX,13,70,1500,NA,1500,45,3996.534523809523,11,2014-05-17T08:00:00Z,137,753.6,2014-05-18T08:00:00Z,138,2014-05-17T08:00:00Z,137,812,2014-05-17T08:00:00Z,137,3,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(nan, nan)"
23809,2014_403676_COCOS,010212,Cocos,WF,800,U,FALSE,2014-05-14T17:16:00Z,134,NA,0,Brush (2 feet),NA,403676,0,NA,NA,NA,San Marcos,NA,33.1186667,-117.0511667,San Marcos San Elijo Hills,CA,6413677,2014,FS,0,0,0,0,0,0,NA,NA,2014-05-31T20:00:00Z,2014_010212_COCOS,1,NA,NA,NA,NA,NA,NA,NA,2014-05-31T20:00:00Z,151,NA,2014-05-31T20:00:00Z,151,2014-05-31T20:00:00Z,151,47.058823529411775,2014-05-31T20:00:00Z,151,17,['FS'],FS,FS,100,[400280092],1,['CA3312011716020140514-SAN DIEGO COMPLEX'],134,NA,['Missing data/not specified/undetermined'],800,"[{'ID': 400280092, 'MTBS_ID': 'CA3312011716020140514(SAN DIEGO COMPLEX)', 'COORDS': (33.118666, -117.051166), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 800.0, 'DISC': 134, 'CONT': 'unknown'}]","[(33.118666, -117.051166)]",1,1,1,400280092,33.118666,-117.051166,CA3312011716020140514(SAN DIEGO COMPLEX),"(33.118666, -117.051166)"
23811,2014_403706_HIGHWAY,010173,Highway,WF,441,U,FALSE,2014-05-14T14:08:00Z,134,NA,0,Brush (2 feet),NA,403706,0,NA,NA,NA,Bonsall,NA,33.3121667,-117.16133329999998,Old 395 X Interstate 15,CA,911841,2014,NA,0,0,0,0,0,0,NA,NA,2014-05-31T20:00:00Z,2014_010173_HIGHWAY,1,NA,NA,NA,NA,NA,NA,NA,2014-05-31T20:00:00Z,151,NA,2014-05-31T20:00:00Z,151,2014-05-31T20:00:00Z,151,25.94117647058824,2014-05-31T20:00:00Z,151,17,[nan],NA,NA,0,[300147127],1,['CA3312011716020140514-SAN DIEGO COMPLEX'],134,136,['Missing data/not specified/undetermined'],438,"[{'ID': 300147127, 'MTBS_ID': 'CA3312011716020140514(SAN DIEGO COMPLEX)', 'COORDS': (33.314267, -117.154967), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 438.0, 'DISC': 134, 'CONT': 136.0}]","[(33.314267, -117.154967)]",1,1,1,300147127,33.314267,-117.154967,CA3312011716020140514(SAN DIEGO COMPLEX),"(33.314267, -117.154967)"
23813,2014_405755_COMBAT,001359,Combat,WF,300,U,FALSE,2014-05-16T11:15:00Z,136,NA,0,Brush (2 feet),NA,405755,0,NA,NA,NA,NA,NA,33.421111100000005,-117.5536111,"Telaga Ridge, Camp Pendleton",CA,10000,2014,NA,0,0,0,0,0,0,NA,NA,2014-07-02T08:15:00Z,2014_001359_COMBAT,2,NA,NA,NA,NA,NA,NA,NA,2014-05-17T08:00:00Z,137,NA,2014-05-17T08:00:00Z,137,2014-05-17T08:00:00Z,137,300,2014-05-17T08:00:00Z,137,1,"[nan, nan]",NA,NA,0,[300150346],1,['CA3341811755020140516-COMBAT'],136,NA,['Missing data/not specified/undetermined'],1457,"[{'ID': 300150346, 'MTBS_ID': 'CA3341811755020140516(COMBAT)', 'COORDS': (33.421111100000005, -117.5536111), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 1457.0, 'DISC': 136, 'CONT': 'unknown'}]","[(33.421111100000005, -117.5536111)]",1,1,1,300150346,33.421111100000005,-117.5536111,CA3341811755020140516(COMBAT),"(33.421111100000005, -117.5536111)"
23814,2014_405786_PULGAS,001352,Pulgas,WF,6500,U,FALSE,2014-05-15T16:00:00Z,135,NA,0,Brush (2 feet),NA,405786,0,NA,NA,NA,NA,NA,33.57194439999999,-117.0772222,Near Pulgas Lake on Camp Pendleton,CA,100000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-02T08:15:00Z,2014_001352_PULGAS,2,NA,NA,NA,NA,NA,NA,NA,2014-05-16T08:00:00Z,136,NA,2014-05-16T08:00:00Z,136,2014-05-16T08:00:00Z,136,6500,2014-05-16T08:00:00Z,136,1,"['FS', 'FS']",FS,FS,100,[300150329],1,['CA3329911746620140515-PULGAS'],135,NA,['Missing data/not specified/undetermined'],14416,"[{'ID': 300150329, 'MTBS_ID': 'CA3329911746620140515(PULGAS)', 'COORDS': (33.57194439999999, -117.07722220000001), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 14416.0, 'DISC': 135, 'CONT': 'unknown'}]","[(33.57194439999999, -117.07722220000001)]",1,1,1,300150329,33.57194439999999,-117.0772222,CA3329911746620140515(PULGAS),"(33.57194439999999, -117.07722220000001)"
23815,2014_407445_BASILONE COMPLEX,001363,Basilone Complex,WF,21240,U,TRUE,2014-05-17T08:00:00Z,137,NA,0,Short Grass (1 foot),Wildfire,407445,6,NA,NA,NA,NA,NA,33.35,-117.3833333,Marine Corps Base Camp Pendleton and Naval Weapons Station Fallbrook,CA,4054668,2014,FS,0,0,0,0,0,0,0,0,2014-07-02T08:15:00Z,2014_001363_BASILONE COMPLEX,6,0,700,200,500,23.5,1354.875,11.5,2014-05-18T20:00:00Z,138,351.04166666666674,2014-05-19T08:00:00Z,139,2014-05-17T20:00:00Z,137,21240,2014-05-17T20:00:00Z,137,0,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(nan, nan)"
23936,2014_570238_MIDDLE RIDGE,040046,MIDDLE RIDGE,WF,11279,L,FALSE,2014-07-01T21:44:00Z,182,NA,0,Chaparral (6 feet),NA,570238,0,NA,NA,NA,25 miles east Caliente,NA,37.4283333,-114.0527778,25 miles SSE of Caliente and 5 miles south of Beaver Dam Wash State Park,NV,250000,2014,FS,0,0,0,0,0,0,0,0,2014-07-05T22:00:00Z,2014_040046_MIDDLE RIDGE,4,20,6,NA,3,19,385,5,2014-07-03T20:00:00Z,184,109,2014-07-04T21:00:00Z,185,2014-07-04T21:00:00Z,185,8300,2014-07-03T20:00:00Z,184,3,"['FS', 'FS', 'FS', 'FS']",FS,FS,100,[300021158],1,NA,182,195,['Natural'],10332,"[{'ID': 300021158, 'COORDS': (37.4281, -114.0528), 'CAUSE': 'Natural', 'SIZE': 10332.0, 'DISC': 182, 'CONT': 195.0}]","[(37.4281, -114.0528)]",1,1,0,300021158,37.4281,-114.0528,NA,"(37.4281, -114.0528)"
23940,2014_571039_MODOC JULY COMPLEX,000344,MODOC JULY COMPLEX,WF,2566,L,TRUE,2014-07-01T21:04:00Z,182,NA,0,Brush (2 feet),Full Suppression,571039,0,NA,NA,NA,NA,NA,41.7263889,-121.03166670000002,Lava Beds-Modoc border E to Goose Lake and CA-OR border S to T43/44 line,CA,5250000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-09T08:00:00Z,2014_000344_MODOC JULY COMPLEX,13,NA,NA,NA,NA,37,2519.8809523809523,4,2014-07-08T20:00:00Z,189,243.33333333333337,2014-07-05T20:00:00Z,186,2014-07-07T20:00:00Z,188,1469,2014-07-07T20:00:00Z,188,6,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(nan, nan)"
23943,2014_573518_DALTON,000347,Dalton,WF,400,L,FALSE,2014-07-02T13:44:00Z,183,NA,0,Brush (2 feet),NA,573518,0,NA,NA,NA,NA,NA,41.7261111,-121.0313889,2 miles south of Dalton Reservoir.,CA,100000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-02T20:30:00Z,2014_000347_DALTON,3,NA,NA,NA,NA,4.5,231.75,1.5,2014-07-02T20:00:00Z,183,77.25,2014-07-02T20:00:00Z,183,2014-07-02T20:00:00Z,183,400,2014-07-02T20:00:00Z,183,0,"[nan, nan, 'FS']",NA,FS,33.33333333333333,[300004058],1,NA,183,190,['Natural'],641,"[{'ID': 300004058, 'COORDS': (41.72611111, -121.03166670000002), 'CAUSE': 'Natural', 'SIZE': 641.0, 'DISC': 183, 'CONT': 190.0}]","[(41.72611111, -121.03166670000002)]",1,1,0,300004058,41.72611111,-121.03166670000002,NA,"(41.72611111, -121.03166670000002)"
23944,2014_574123_DOBIE,000332,Dobie,WF,250,L,FALSE,2014-07-02T00:10:00Z,183,NA,0,Brush (2 feet),NA,574123,0,NA,NA,NA,NA,NA,41.767,-121.3671667,"9 miles south of Newell, CA",CA,100000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-02T20:15:00Z,2014_000332_DOBIE,2,NA,NA,NA,NA,2,148.5,1,2014-07-02T20:00:00Z,183,74.25,2014-07-02T20:00:00Z,183,2014-07-02T20:00:00Z,183,250,2014-07-02T20:00:00Z,183,0,"['FS', 'FS']",FS,FS,100,[300004060],1,NA,182,183,['Natural'],456,"[{'ID': 300004060, 'COORDS': (41.78305556, -121.34944440000001), 'CAUSE': 'Natural', 'SIZE': 456.0, 'DISC': 182, 'CONT': 183.0}]","[(41.78305556, -121.34944440000001)]",1,1,0,300004060,41.78305556,-121.3494444,NA,"(41.78305556, -121.34944440000001)"
23949,2014_575083_GREEK PEAK,014319,GREEK PEAK,WF,840,L,FALSE,2014-07-02T19:25:00Z,183,NA,0,Brush (2 feet),NA,575083,0,NA,NA,NA,Enterprise,NA,37.4522222,-113.9766667,20 NM northwest St. George UT,UT,700000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-13T17:00:00Z,2014_014319_GREEK PEAK,9,NA,NA,NA,NA,14,335,3,2014-07-03T21:00:00Z,184,97,2014-07-05T19:30:00Z,186,2014-07-03T21:00:00Z,184,840,2014-07-03T21:00:00Z,184,1,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[300026654],1,NA,183,193,['Natural'],761,"[{'ID': 300026654, 'COORDS': (37.4589, -113.9672), 'CAUSE': 'Natural', 'SIZE': 761.0, 'DISC': 183, 'CONT': 193.0}]","[(37.4589, -113.9672)]",1,1,0,300026654,37.4589,-113.9672,NA,"(37.4589, -113.9672)"
23951,2014_575968_COTTONWOOD,000059,COTTONWOOD,WF,1205,L,FALSE,2014-07-03T14:20:00Z,184,NA,0,Chaparral (6 feet),NA,575968,0,NA,NA,NA,15 miles SE of Pioche,NA,38.078888899999995,-114.18833329999998,"15 miles southeast of Pioche, NV",NV,100000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-05T22:00:00Z,2014_000059_COTTONWOOD,3,16,21,NA,1,2,153.3,1,2014-07-04T20:00:00Z,185,61.4,2014-07-04T20:00:00Z,185,2014-07-04T20:00:00Z,185,1205,2014-07-04T20:00:00Z,185,1,"['FS', 'FS', 'FS']",FS,FS,100,[300021142],1,NA,184,195,['Natural'],1027,"[{'ID': 300021142, 'COORDS': (38.08, -114.1917), 'CAUSE': 'Natural', 'SIZE': 1027.0, 'DISC': 184, 'CONT': 195.0}]","[(38.08, -114.1917)]",1,1,0,300021142,38.08,-114.1917,NA,"(38.08, -114.1917)"
23956,2014_580027_GULCH,000357,GULCH,WF,1469,H,FALSE,2014-07-03T17:39:00Z,184,NA,0,Brush (2 feet),NA,580027,6,NA,NA,NA,NW OF CANBY,NA,41.4663889,-120.9241667,"Hwy 139, Howards Gultch,  between Camby and Ambrose, Blacks Canyon to the North",CA,2050000,2014,FS,0,0,0,0,0,0,0,0,2014-07-20T10:00:00Z,2014_000357_GULCH,12,0,NA,NA,NA,18,2201.5333333333333,3,2014-07-05T20:00:00Z,186,293.5333333333333,2014-07-05T20:00:00Z,186,2014-07-04T08:00:00Z,185,1400,2014-07-04T08:00:00Z,185,1,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,"[300004103, 300004105]",2,['CA4146612092420140703-GULCH' 'CA4073012217220140910-GULCH'],184,213,['Railroad operations and maintenance'],1396,"[{'ID': 300004103, 'MTBS_ID': 'CA4146612092420140703(GULCH)', 'COORDS': (41.46638889, -120.92416670000001), 'CAUSE': 'Railroad operations and maintenance', 'SIZE': 840.0, 'DISC': 184, 'CONT': 213.0}, {'ID': 300004105, 'MTBS_ID': 'CA4073012217220140910(GULCH)', 'COORDS': (41.47138889, -120.93694440000002), 'CAUSE': 'Railroad operations and maintenance', 'SIZE': 556.0, 'DISC': 184, 'CONT': 190.0}]","[(41.46638889, -120.92416670000001) (41.47138889, -120.93694440000002)]",1,2,2,300004103,41.46638889,-120.9241667,CA4146612092420140703(GULCH),"(41.46638889, -120.92416670000001)"
23957,2014_580435_MGC COMPLEX,040067,MGC COMPLEX,WF,12192,L,TRUE,2014-07-04T11:42:00Z,185,NA,0,Chaparral (6 feet),NA,580435,4,NA,NA,NA,Panaca,NA,37.4277778,-114.0513889,"Middle Ridge/Greek Peak - 30 miles SE; Cottonwood - 18 miles NE Panaca, NV",NV,3300000,2014,FS,2,0,0,2,0,0,NA,NA,2014-07-10T08:15:00Z,2014_040067_MGC COMPLEX,5,0,NA,NA,NA,20,494.2321428571429,6,2014-07-08T18:30:00Z,189,173.125,2014-07-07T18:30:00Z,188,2014-07-06T17:00:00Z,187,6096,2014-07-06T17:00:00Z,187,2,"['FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(nan, nan)"
23959,2014_580598_MCRAE,000496,MCRAE,WF,5505,L,FALSE,2014-07-04T08:55:00Z,185,NA,0,Timber (Grass and Understory),NA,580598,0,NA,NA,NA,NA,NA,35.9202778,-112.0683333,"5 MILES SE OF TUSAYAN, AZ",AZ,160000,2014,PZP,0,0,0,0,0,0,NA,NA,2014-09-30T11:00:00Z,2014_000496_MCRAE,9,NA,NA,NA,NA,NA,79,NA,2014-07-14T20:00:00Z,195,19,2014-07-17T19:15:00Z,198,2014-08-07T21:00:00Z,219,1380,2014-08-07T21:00:00Z,219,34,"['PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP']",PZP,PZP,0,[300000653],1,['AZ3592011206820140704-MCRAE'],185,242,['Natural'],5505,"[{'ID': 300000653, 'MTBS_ID': 'AZ3592011206820140704(MCRAE)', 'COORDS': (35.92055556, -112.0686111), 'CAUSE': 'Natural', 'SIZE': 5505.0, 'DISC': 185, 'CONT': 242.0}]","[(35.92055556, -112.0686111)]",1,1,1,300000653,35.92055556,-112.0686111,AZ3592011206820140704(MCRAE),"(35.92055556, -112.0686111)"
23981,2014_600337_DUCK,000534,DUCK,WF,300,L,FALSE,2014-07-07T16:39:00Z,188,NA,0,Timber (Litter and Understory),NA,600337,0,NA,NA,NA,Williams,NA,35.2825,-112.0211111,3 miles WNW of Parks,AZ,11000,2014,MMS,0,0,0,0,0,0,NA,NA,2014-07-22T20:00:00Z,2014_000534_DUCK,4,NA,NA,NA,NA,NA,26,NA,2014-07-19T14:00:00Z,200,9,2014-07-19T14:00:00Z,200,2014-07-19T14:00:00Z,200,25,2014-07-19T14:00:00Z,200,12,"['MMS', 'MMS', 'MMS', 'MMS']",MMS,MMS,0,[300002924],1,NA,188,NA,['Natural'],322,"[{'ID': 300002924, 'COORDS': (35.2825, -112.0211111), 'CAUSE': 'Natural', 'SIZE': 322.0, 'DISC': 188, 'CONT': 'unknown'}]","[(35.2825, -112.0211111)]",1,1,0,300002924,35.2825,-112.0211111,NA,"(35.2825, -112.0211111)"
24013,2014_634216_BEAVER CREEK,004103,Beaver Creek,WF,0,L,FALSE,2014-07-13T22:47:00Z,194,NA,0,Brush (2 feet),NA,634216,0,NA,NA,NA,Burns,NA,43.2591667,-118.51194440000002,"45 Miles East of Burns, OR",OR,74000,2014,FS,1,0,0,1,0,0,NA,NA,2014-07-18T00:00:00Z,2014_004103_BEAVER CREEK,3,NA,11,4,5,NA,465,NA,2014-07-15T00:00:00Z,196,175,2014-07-15T00:00:00Z,196,NA,NA,0,2014-07-15T00:00:00Z,196,NA,"['FS', 'FS', 'FS']",FS,FS,100,[300023293],1,['OR4325911851220140714-BEAVER CREEK'],195,246,['Natural'],27337,"[{'ID': 300023293, 'MTBS_ID': 'OR4325911851220140714(BEAVER CREEK)', 'COORDS': (43.6161, -118.4256), 'CAUSE': 'Natural', 'SIZE': 27337.0, 'DISC': 195, 'CONT': 246.0}]","[(43.6161, -118.4256)]",1,1,1,300023293,43.6161,-118.4256,OR4325911851220140714(BEAVER CREEK),"(43.6161, -118.4256)"
24014,2014_634217_BARTLETT,004100,BARTLETT,WF,0,L,FALSE,2014-07-13T22:29:00Z,194,NA,0,Brush (2 feet),NA,634217,0,NA,NA,NA,Crane,NA,43.715,-118.40833329999998,45 miles NE of Burns,OR,24800,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-18T13:00:00Z,2014_004100_BARTLETT,1,NA,NA,NA,NA,NA,NA,NA,2014-07-18T13:00:00Z,199,NA,2014-07-18T13:00:00Z,199,NA,NA,0,2014-07-18T13:00:00Z,199,NA,['FS'],FS,FS,100,[300023294],1,['OR4371511840820140714-BARTLETT'],195,246,['Natural'],3975,"[{'ID': 300023294, 'MTBS_ID': 'OR4371511840820140714(BARTLETT)', 'COORDS': (43.6161, -118.4256), 'CAUSE': 'Natural', 'SIZE': 3975.0, 'DISC': 195, 'CONT': 246.0}]","[(43.6161, -118.4256)]",1,1,1,300023294,43.6161,-118.4256,OR4371511840820140714(BARTLETT),"(43.6161, -118.4256)"
24018,2014_634363_SADDLE DRAW,000067,SADDLE DRAW,WF,79000,L,FALSE,2014-07-13T23:00:00Z,194,NA,0,Tall Grass (2.5 feet),NA,634363,0,NA,NA,NA,NA,NA,43.3238889,-118.2163889,Venator,OR,250000,2014,FS,2,0,0,2,0,1,NA,NA,2014-07-17T13:15:00Z,2014_000067_SADDLE DRAW,3,NA,4,NA,4,1,84,1,2014-07-15T23:00:00Z,196,57,2014-07-15T23:00:00Z,196,2014-07-17T13:15:00Z,198,26000,2014-07-17T13:15:00Z,198,4,"['FS', 'FS', 'FS']",FS,FS,100,[300024929],1,['OR4332411821620140714-SADDLE DRAW'],195,246,['Natural'],280141,"[{'ID': 300024929, 'MTBS_ID': 'OR4332411821620140714(SADDLE DRAW)', 'COORDS': (43.3283, -118.2244), 'CAUSE': 'Natural', 'SIZE': 280141.0, 'DISC': 195, 'CONT': 246.0}]","[(43.3283, -118.2244)]",1,1,1,300024929,43.3283,-118.2244,OR4332411821620140714(SADDLE DRAW),"(43.3283, -118.2244)"
24023,2014_634652_TWIN RESERVIOR,004114,TWIN RESERVIOR,WF,10355,L,FALSE,2014-07-14T10:47:00Z,195,NA,0,Tall Grass (2.5 feet),NA,634652,0,NA,NA,NA,Bunrs,NA,43.3144444,-118.3669444,7 miles N of Princeton - 32 miles East of Burns,OR,760000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-18T15:00:00Z,2014_004114_TWIN RESERVIOR,3,NA,46,12,19,3,287,1,2014-07-14T23:30:00Z,195,106,2014-07-15T21:45:00Z,196,2014-07-18T15:00:00Z,199,5200,2014-07-14T23:30:00Z,195,4,"['FS', 'FS', 'FS']",FS,FS,100,[300155112],1,NA,195,NA,['Natural'],10355,"[{'ID': 300155112, 'COORDS': (43.3144444, -118.36694440000001), 'CAUSE': 'Natural', 'SIZE': 10355.0, 'DISC': 195, 'CONT': 'unknown'}]","[(43.3144444, -118.36694440000001)]",1,1,0,300155112,43.3144444,-118.3669444,NA,"(43.3144444, -118.36694440000001)"
24027,2014_634805_BUZZARD COMPLEX,004111,Buzzard Complex,WF,395747,L,TRUE,2014-07-14T07:53:00Z,195,NA,0,Brush (2 feet),NA,634805,8,NA,NA,NA,Crane,NA,43.6286111,-118.3863889,Stinking Waters 45 miles NE of Burns OR,OR,11062411,2014,FS,4,0,0,4,0,0,0,0,2014-09-11T10:00:00Z,2014_004111_BUZZARD COMPLEX,17,0,26,6,12,96,5264.665873015872,14,2014-07-22T00:00:00Z,203,756.375,2014-07-19T01:00:00Z,200,2014-07-22T00:00:00Z,203,96609,2014-07-21T00:00:00Z,202,8,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[300023292],1,['OR4362911838720140714-BUZZARD'],195,246,['Natural'],87141,"[{'ID': 300023292, 'MTBS_ID': 'OR4362911838720140714(BUZZARD)', 'COORDS': (43.6161, -118.4256), 'CAUSE': 'Natural', 'SIZE': 87141.0, 'DISC': 195, 'CONT': 246.0}]","[(43.6161, -118.4256)]",1,1,1,300023292,43.6161,-118.4256,OR4362911838720140714(BUZZARD),"(43.6161, -118.4256)"
24032,2014_635765_WATERMAN COMPLEX,014165,WATERMAN COMPLEX,WF,12520,L,TRUE,2014-07-14T16:00:00Z,195,NA,0,Timber (Litter and Understory),NA,635765,4,NA,NA,NA,Mitchell,NA,44.7005556,-119.8252778,"The Bailey Butte Fire is 12-15 miles southwest of Mitchell, Oregon",OR,7653043,2014,FS,0,0,0,0,0,0,0,0,2014-07-27T20:00:00Z,2014_014165_WATERMAN COMPLEX,16,108,74,NA,37,63,4894.765873015873,8,2014-07-20T21:00:00Z,201,428.88888888888886,2014-07-21T21:00:00Z,202,2014-07-21T21:00:00Z,202,2790,2014-07-19T21:00:00Z,200,7,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,"[300075237, 300076709, 300076710]",3,['OR4454812036520140714-BAILEY BUTTE' 'OR4466612007120140714-TONEY BUTTE'],195,245,['Natural'],12534.16,"[{'ID': 300075237, 'COORDS': (44.751670000000004, -119.58193999999999), 'CAUSE': 'Natural', 'SIZE': 28.5, 'DISC': 195, 'CONT': 197.0}, {'ID': 300076709, 'MTBS_ID': 'OR4454812036520140714(BAILEY BUTTE)', 'COORDS': (44.54639, -120.36443999999999), 'CAUSE': 'Natural', 'SIZE': 10276.66, 'DISC': 195, 'CONT': 245.0}, {'ID': 300076710, 'MTBS_ID': 'OR4466612007120140714(TONEY BUTTE)', 'COORDS': (44.672779999999996, -120.04138999999999), 'CAUSE': 'Natural', 'SIZE': 2229.0, 'DISC': 195, 'CONT': 245.0}]","[(44.751670000000004, -119.58193999999999) (44.54639, -120.36443999999999)
 (44.672779999999996, -120.04138999999999)]",1,3,2,300076709,44.54639,-120.36444,OR4454812036520140714(BAILEY BUTTE),"(44.54639, -120.36443999999999)"
24034,2014_637393_WASH,000412,WASH,WF,100,L,FALSE,2014-07-14T09:21:00Z,195,NA,0,Brush (2 feet),NA,637393,0,NA,NA,NA,"CROUCH, ID",NA,44.0663,-115.9209,"5 MILES SE OF CROUCH, IDAHO",ID,75000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-15T17:00:00Z,2014_000412_WASH,2,NA,40,NA,20,20,120,10,2014-07-15T14:00:00Z,196,60,2014-07-15T14:00:00Z,196,2014-07-15T14:00:00Z,196,100,2014-07-15T14:00:00Z,196,1,"['FS', 'FS']",FS,FS,100,[300000692],1,['ID4408611596520140715-WHISKEY COMPLEX'],195,281,['Natural'],8690,"[{'ID': 300000692, 'MTBS_ID': 'ID4408611596520140715(WHISKEY COMPLEX)', 'COORDS': (44.06638889, -115.92083329999998), 'CAUSE': 'Natural', 'SIZE': 8690.0, 'DISC': 195, 'CONT': 281.0}]","[(44.06638889, -115.92083329999998)]",1,1,1,300000692,44.06638889,-115.92083329999998,ID4408611596520140715(WHISKEY COMPLEX),"(44.06638889, -115.92083329999998)"
24036,2014_637398_CALDER,000400,CALDER,WF,100,L,FALSE,2014-07-14T02:29:00Z,195,NA,0,Timber (Litter and Understory),NA,637398,0,NA,NA,NA,"CROUCH, ID",NA,44.0315,-115.8694,"8 MILES SE CROUCH, IDAHO",ID,5000,2014,FS,0,0,0,0,0,0,NA,NA,2014-07-15T17:00:00Z,2014_000400_CALDER,2,NA,25,NA,25,NA,24,NA,2014-07-15T14:00:00Z,196,12,2014-07-15T14:00:00Z,196,2014-07-15T14:00:00Z,196,100,2014-07-15T14:00:00Z,196,1,"['FS', 'FS']",FS,FS,100,[300000693],1,['ID4408611596520140715-WHISKEY COMPLEX'],195,198,['Natural'],243,"[{'ID': 300000693, 'MTBS_ID': 'ID4408611596520140715(WHISKEY COMPLEX)', 'COORDS': (44.03138889, -115.86944440000002), 'CAUSE': 'Natural', 'SIZE': 243.0, 'DISC': 195, 'CONT': 198.0}]","[(44.03138889, -115.86944440000002)]",1,1,1,300000693,44.03138889,-115.86944440000002,ID4408611596520140715(WHISKEY COMPLEX),"(44.03138889, -115.86944440000002)"
